split,lexical_weight,semantic_weight,behavioral_weight,impressions,hit_at_5,hit_at_10,mrr,mean_candidates,runtime_seconds
validation,0.7,0.0,0.3,244647,0.5825372884196414,0.8488107354678374,0.3157753061822485,11.972114924769157,545.533905099961
validation,0.7,0.1,0.2,244647,0.5717503178048372,0.8435460071041133,0.30875960657815177,11.972114924769157,545.533905099961
validation,0.7,0.2,0.1,244647,0.5602889060564814,0.8373247985873524,0.3014140214254604,11.972114924769157,545.533905099961
validation,0.7,0.3,-0.0,244647,0.5510306686777275,0.832812174275589,0.29474505695534386,11.972114924769157,545.533905099961
validation,0.8,0.0,0.2,244647,0.5699150204171725,0.8422298250131822,0.308009699097112,11.972114924769157,545.533905099961
validation,0.8,0.1,0.1,244647,0.5588337482168185,0.8367198453281667,0.30111621146860185,11.972114924769157,545.533905099961
validation,0.8,0.2,-0.0,244647,0.5501845516192718,0.8320069324373485,0.2946952584544401,11.972114924769157,545.533905099961
validation,0.9,0.0,0.1,244647,0.5588705359150122,0.8359268660559909,0.30109336713364193,11.972114924769157,545.533905099961
validation,0.9,0.1,-0.0,244647,0.5500047006503248,0.8313733665240122,0.294902819762169,11.972114924769157,545.533905099961
validation,1.0,0.0,0.0,244647,0.5502336018835301,0.8313815415680552,0.295523145329314,11.972114924769157,545.533905099961
